participant_id,trial,task,block_condition,task_transition,distractor_transition,distractor_type_prev,congruent,within_task_distractor,correct_response,accuracy,rt_ms,valid_rt
1459,34,2,single,2,1,1,0,1,rechten,1,792,1
1459,35,1,single,2,2,1,0,0,rechten,1,883,1
1459,36,1,single,1,2,0,1,1,rechten,1,587,1
1459,37,2,single,2,1,1,1,1,rechten,1,569,1
1459,38,2,single,1,1,1,0,1,linken,1,692,1
1459,39,1,single,2,2,1,0,0,rechten,1,1686,1
1459,40,2,single,2,2,0,1,1,rechten,1,629,1
1459,41,1,single,2,2,1,0,0,linken,1,725,1
1459,42,1,single,1,1,0,0,0,linken,1,615,1
1459,43,1,single,1,2,0,0,1,linken,1,845,1
1459,44,1,single,1,2,1,1,0,rechten,1,830,1
1459,45,1,single,1,1,0,0,0,linken,1,642,1
1459,46,1,single,1,1,0,1,0,rechten,1,646,1
1459,47,2,single,2,2,0,0,1,rechten,0,923,1
1459,48,2,single,1,1,1,0,1,rechten,1,1157,1
1459,49,2,single,1,1,1,1,1,linken,1,821,1
1459,50,2,single,1,2,1,1,0,rechten,1,982,1
1459,51,1,single,2,1,0,0,0,rechten,1,898,1
1459,52,2,single,2,1,0,1,0,linken,1,720,1
1459,53,2,single,1,1,0,0,0,rechten,1,954,1
1459,54,2,single,1,2,0,1,1,linken,1,651,1
1459,55,1,single,2,1,1,0,1,rechten,1,655,1
1459,56,2,single,2,2,1,0,0,linken,1,602,1
1459,57,1,single,2,1,0,0,0,rechten,1,1069,1
1459,58,1,single,1,1,0,0,0,linken,1,654,1
1459,59,1,single,1,1,0,0,0,rechten,1,629,1
1459,60,1,single,1,2,0,0,1,rechten,1,719,1
1459,61,1,single,1,2,1,1,0,linken,1,849.0000000002328,1
1459,62,2,single,2,1,0,0,0,linken,1,763,1
1459,63,2,single,1,2,0,1,1,linken,1,647,1
1459,64,2,single,1,1,1,1,1,rechten,1,722,1
1459,65,2,single,1,2,1,1,0,linken,1,800.0000000002328,1
1459,66,2,single,1,1,0,0,0,linken,1,539.0000000002328,1
1459,67,2,single,1,2,0,1,1,linken,1,887,1
1459,68,2,single,1,1,1,1,1,rechten,0,769,1
1459,69,1,single,2,1,1,0,1,rechten,1,1420,1
1459,70,1,single,1,2,1,0,0,rechten,1,776,1
1459,71,2,single,2,2,0,0,1,rechten,1,857,1
1459,72,1,single,2,2,1,1,0,linken,1,662,1
1459,73,2,single,2,1,0,1,0,linken,1,599,1
1459,74,2,single,1,1,0,0,0,rechten,1,575,1
1459,75,1,single,2,2,0,0,1,linken,1,1148,1
1459,76,2,single,2,1,1,0,1,rechten,1,1266,1
1459,77,2,single,1,1,1,0,1,linken,1,1206,1
1459,78,1,single,2,2,1,1,0,rechten,1,1152,1
1459,79,2,single,2,1,0,1,0,rechten,1,665,1
1459,80,1,single,2,2,0,1,1,linken,1,655,1
1459,81,1,single,1,2,1,0,0,rechten,1,744,1
1459,82,1,single,1,2,0,0,1,rechten,1,625,1
1459,83,2,single,2,2,1,1,0,rechten,1,686,1
1459,84,2,single,1,1,0,1,0,linken,1,625,1
1459,85,2,single,1,2,0,1,1,rechten,1,1534,1
1459,86,2,single,1,2,1,0,0,linken,1,1637,1
1459,87,1,single,2,2,0,1,1,rechten,1,732.0000000002328,1
1459,88,2,single,2,1,1,0,1,linken,1,740,1
1459,89,1,single,2,2,1,1,0,rechten,1,699,1
1459,90,1,single,1,2,0,0,1,linken,1,1084,1
1459,91,1,single,1,2,1,1,0,rechten,1,636,1
1459,92,2,single,2,1,0,1,0,linken,1,613.0000000002328,1
1459,93,1,single,2,1,0,0,0,linken,1,623,1
1459,94,2,single,2,1,0,1,0,rechten,1,855,1
1459,95,2,single,1,1,0,0,0,linken,1,692.0000000002328,1
1459,96,1,single,2,1,0,0,0,rechten,1,766.0000000002328,1
1459,97,1,single,1,1,0,0,0,linken,1,640,1
1459,98,2,single,2,1,0,1,0,rechten,1,972,1
1459,99,2,single,1,2,0,1,1,rechten,1,604,1
1459,100,1,single,2,1,1,1,1,rechten,1,643,1
1459,101,2,single,2,2,1,0,0,rechten,1,600,1
1459,102,1,single,2,2,0,1,1,rechten,1,561,1
1459,103,2,single,2,2,1,1,0,rechten,1,659,1
1459,104,2,single,1,2,0,0,1,linken,1,789,1
1459,105,2,single,1,1,1,1,1,linken,1,680,1
1459,106,2,single,1,2,1,1,0,linken,1,725,1
1459,107,2,single,1,1,0,1,0,linken,0,579,1
1459,108,2,single,1,2,0,1,1,rechten,1,613,1
1459,109,2,single,1,1,1,1,1,linken,1,663.0000000002328,1
1459,110,1,single,2,1,1,0,1,linken,1,591,1
1459,111,2,single,2,2,1,0,0,rechten,0,649,1
1459,112,1,single,2,2,0,1,1,rechten,1,672,1
1459,113,2,single,2,1,1,0,1,linken,1,1696,1
1459,114,2,single,1,2,1,0,0,linken,1,2372.000000000233,1
1459,115,1,single,2,2,0,1,1,linken,1,651,1
1459,116,2,single,2,1,1,0,1,rechten,1,683,1
1459,117,2,single,1,2,1,0,0,linken,1,875,1
1459,118,1,single,2,2,0,1,1,linken,1,1271.0000000002328,1
1459,119,1,single,1,1,1,1,1,rechten,1,814,1
1459,120,2,single,2,2,1,0,0,rechten,1,1342,1
1459,121,2,single,1,1,0,1,0,rechten,1,676,1
1459,122,2,single,1,2,0,1,1,linken,1,1055,1
1459,123,2,single,1,2,1,0,0,rechten,1,666,1
1459,124,2,single,1,1,0,0,0,linken,1,861.0000000002328,1
1459,125,1,single,2,2,0,1,1,linken,1,910,1
1459,126,1,single,1,2,1,1,0,linken,1,695,1
1459,127,2,single,2,2,0,0,1,linken,1,645,1
1459,128,1,single,2,1,1,0,1,rechten,0,611.0000000002328,1
1459,1,1,single,0,0,1,1,1,linken,1,594,1
1459,2,1,single,1,2,1,0,0,rechten,1,805,1
1459,3,2,single,2,2,0,1,1,linken,1,843,1
1459,4,1,single,2,1,1,1,1,rechten,1,708,1
1459,5,2,single,2,2,1,1,0,rechten,1,624,1
1459,6,2,single,1,2,0,1,1,linken,1,602,1
1459,7,1,single,2,2,1,0,0,rechten,1,694,1
1459,8,1,single,1,2,0,1,1,rechten,1,642,1
1459,9,1,single,1,2,1,0,0,rechten,1,628,1
1459,10,1,single,1,1,0,0,0,linken,1,567,1
1459,11,1,single,1,1,0,0,0,rechten,1,713,1
1459,12,2,single,2,1,0,0,0,rechten,1,985,1
1459,13,1,single,2,1,0,0,0,rechten,1,632,1
1459,14,2,single,2,1,0,0,0,rechten,1,610,1
1459,15,2,single,1,1,0,0,0,linken,1,689,1
1459,16,1,single,2,1,0,1,0,linken,1,637,1
1459,17,1,single,1,2,0,1,1,rechten,1,678,1
1459,18,1,single,1,1,1,1,1,linken,1,634,1
1459,19,1,single,1,1,1,1,1,linken,1,667,1
1459,20,1,single,1,1,1,1,1,linken,1,726,1
1459,21,1,single,1,2,1,1,0,rechten,1,555,1
1459,22,1,single,1,2,0,0,1,linken,1,906.0000000002328,1
1459,23,2,single,2,2,1,1,0,rechten,1,661,1
1459,24,2,single,1,1,0,1,0,rechten,1,622.0000000002328,1
1459,25,1,single,2,2,0,1,1,rechten,1,736.0000000002328,1
1459,26,2,single,2,2,1,0,0,linken,1,718,1
1459,27,2,single,1,1,0,1,0,rechten,1,3197,0
1459,28,2,single,1,2,0,0,1,rechten,1,1243,1
1459,29,1,single,2,1,1,1,1,linken,1,549,1
1459,30,1,single,1,2,1,1,0,rechten,1,685.0000000002328,1
1459,31,2,single,2,1,0,1,0,linken,1,1279,1
1459,32,2,single,1,1,0,1,0,rechten,1,893,1
1459,33,2,single,1,1,0,0,0,linken,1,972,1
1459,34,2,single,1,2,0,0,1,linken,1,1002,1
1459,35,1,single,2,1,1,0,1,rechten,1,1020,1
1459,36,2,single,2,1,1,0,1,linken,1,579.0000000002328,1
1459,37,1,single,2,2,1,0,0,linken,1,651,1
1459,38,1,single,1,2,0,1,1,linken,1,587,1
1459,39,2,single,2,2,1,0,0,rechten,1,891,1
1459,40,1,single,2,2,0,1,1,rechten,1,610.0000000002328,1
1459,41,2,single,2,1,1,0,1,rechten,1,1107,1
1459,42,2,single,1,2,1,0,0,linken,1,603,1
1459,43,2,single,1,2,0,1,1,linken,1,1007,1
1459,44,2,single,1,2,1,0,0,rechten,1,655,1
1459,45,2,single,1,2,0,0,1,linken,1,816,1
1459,46,1,single,2,1,1,1,1,rechten,1,604,1
1459,47,1,single,1,2,1,1,0,linken,1,647,1
1459,48,1,single,1,1,0,1,0,linken,1,642,1
1459,49,2,single,2,1,0,0,0,rechten,1,605,1
1459,50,2,single,1,1,0,0,0,linken,1,615,1
1459,51,2,single,1,2,0,0,1,linken,1,617,1
1459,52,2,single,1,2,1,0,0,rechten,1,647.0000000002328,1
1459,53,2,single,1,2,0,0,1,linken,1,605,1
1459,54,1,single,2,1,1,0,1,linken,1,797,1
1459,55,1,single,1,1,1,0,1,linken,1,612,1
1459,56,1,single,1,1,1,0,1,linken,1,555,1
1459,57,2,single,2,2,1,1,0,linken,1,480,1
1459,58,1,single,2,1,0,1,0,linken,1,547,1
1459,59,2,single,2,1,0,0,0,rechten,0,576,1
1459,60,1,single,2,1,0,1,0,rechten,1,625,1
1459,61,1,single,1,2,0,0,1,rechten,0,553,1
1459,62,2,single,2,2,1,1,0,linken,1,1486,1
1459,63,1,single,2,1,0,1,0,linken,1,605,1
1459,64,2,single,2,2,0,1,1,rechten,1,725,1
1459,65,2,single,1,1,1,0,1,rechten,1,567.0000000002328,1
1459,66,1,single,2,2,1,1,0,rechten,1,578,1
1459,67,2,single,2,2,0,1,1,rechten,1,569,1
1459,68,2,single,1,1,1,0,1,rechten,1,737,1
1459,69,2,single,1,1,1,1,1,rechten,1,836,1
1459,70,2,single,1,1,1,1,1,rechten,1,570,1
1459,71,2,single,1,2,1,1,0,rechten,1,542.0000000002328,1
1459,72,1,single,2,2,0,0,1,linken,1,1324,1
1459,73,1,single,1,2,1,1,0,rechten,1,590,1
1459,74,2,single,2,2,0,0,1,linken,1,1094,1
1459,75,1,single,2,2,1,1,0,rechten,1,606,1
1459,76,2,single,2,2,0,1,1,linken,1,999,1
1459,77,1,single,2,1,1,0,1,rechten,1,1487.0000000002328,1
1459,78,1,single,1,2,1,0,0,linken,1,615,1
1459,79,2,single,2,2,0,1,1,linken,0,631,1
1459,80,1,single,2,1,1,1,1,rechten,1,1836,1
1459,81,1,single,1,2,1,0,0,linken,1,1005,1
1459,82,2,single,2,1,0,1,0,linken,1,2749,1
1459,83,1,single,2,2,0,0,1,rechten,1,626,1
1459,84,1,single,1,2,1,0,0,rechten,0,602,1
1459,85,2,single,2,2,0,0,1,rechten,1,630,1
1459,86,1,single,2,1,1,0,1,rechten,1,630,1
1459,87,1,single,1,2,1,1,0,linken,1,670.0000000002328,1
1459,88,2,single,2,1,0,1,0,linken,1,866,1
1459,89,1,single,2,1,0,1,0,linken,1,1092,1
1459,90,1,single,1,2,0,1,1,rechten,1,989,1
1459,91,2,single,2,2,1,0,0,linken,1,807,1
1459,92,2,single,1,1,0,0,0,rechten,1,671,1
1459,93,1,single,2,2,0,0,1,linken,1,588,1
1459,94,1,single,1,1,1,1,1,linken,1,600,1
1459,95,2,single,2,2,1,1,0,linken,1,609,1
1459,96,2,single,1,2,0,1,1,linken,1,556,1
1459,97,2,single,1,1,1,1,1,rechten,1,595,1
1459,98,2,single,1,2,1,1,0,rechten,1,669,1
1459,99,1,single,2,1,0,0,0,rechten,1,767.0000000002328,1
1459,100,2,single,2,2,0,0,1,linken,1,570,1
1459,101,1,single,2,2,1,1,0,rechten,1,612,1
1459,102,1,single,1,2,0,0,1,linken,1,568,1
1459,103,2,single,2,1,1,0,1,linken,1,693.0000000002328,1
1459,104,1,single,2,1,1,0,1,linken,1,594,1
1459,105,2,single,2,2,1,1,0,linken,1,566.0000000002328,1
1459,106,1,single,2,1,0,0,0,linken,1,530,1
1459,107,1,single,1,1,0,0,0,linken,1,546,1
1459,108,1,single,1,1,0,0,0,linken,1,549,1
1459,109,2,single,2,1,0,1,0,rechten,1,699,1
1459,110,1,single,2,1,0,1,0,rechten,1,918,1
1459,111,2,single,2,2,0,1,1,linken,1,561,1
1459,112,1,single,2,2,1,0,0,linken,1,629,1
1459,113,1,single,1,2,0,0,1,rechten,1,886.0000000002328,1
1459,114,1,single,1,1,1,0,1,rechten,1,654,1
1459,115,2,single,2,1,1,0,1,rechten,1,588,1
1459,116,1,single,2,1,1,0,1,rechten,1,595,1
1459,117,1,single,1,2,1,0,0,rechten,1,552,1
1459,118,2,single,2,2,0,1,1,rechten,1,532,1
1459,119,2,single,1,1,1,1,1,linken,1,694,1
1459,120,1,single,2,1,1,1,1,linken,1,576,1
1459,121,2,single,2,1,1,0,1,rechten,1,797,1
1459,122,2,single,1,2,1,0,0,linken,1,657,1
1459,123,2,single,1,1,0,0,0,linken,1,712,1
1459,124,2,single,1,2,0,0,1,rechten,1,640,1
1459,125,2,single,1,1,1,1,1,rechten,1,690,1
1459,126,2,single,1,1,1,1,1,rechten,1,475,1
1459,127,2,single,1,2,1,1,0,linken,1,636,1
1459,128,1,single,2,1,0,1,0,linken,1,598,1
3053,1,2,single,0,0,0,1,0,rechten,0,822.2000000119442,1
3053,2,2,single,1,2,0,1,1,linken,1,925.2999999880558,1
3053,3,2,single,1,2,1,0,0,linken,1,1148.2000000000116,1
3053,4,2,single,1,1,0,1,0,rechten,1,750.4000000357628,1
3053,5,2,single,1,1,0,0,0,rechten,1,1441.3999999880907,1
3053,6,1,single,2,2,0,0,1,rechten,1,632.9000000118976,1
3053,7,1,single,1,1,1,1,1,linken,1,564.5999999881024,1
3053,8,1,single,1,2,1,1,0,rechten,1,614.3000000238535,1
3053,9,1,single,1,2,0,0,1,rechten,1,583.4000000238302,1
3053,10,1,single,1,2,1,1,0,rechten,1,566,1
3053,11,1,single,1,2,0,1,1,rechten,1,579.0000000119326,1
3053,12,1,single,1,1,1,0,1,rechten,1,506.9000000000233,1
3053,13,1,single,1,1,1,0,1,linken,0,487.9000000238302,1
3053,14,2,single,2,1,1,1,1,linken,1,1083.9999999880674,1
3053,15,2,single,1,1,1,1,1,rechten,1,798.4000000118976,1
3053,16,2,single,1,2,1,1,0,rechten,1,619.5999999881024,1
3053,17,1,single,2,1,0,1,0,rechten,0,611.7000000357511,1
3053,18,2,single,2,1,0,1,0,linken,1,1385.5999999881024,1
3053,19,1,single,2,1,0,0,0,rechten,1,600.7000000000116,1
3053,20,1,single,1,1,0,0,0,rechten,1,629.5,1
3053,21,1,single,1,2,0,0,1,linken,1,571.2000000357511,1
3053,22,2,single,2,2,1,1,0,linken,1,819.7000000238186,1
3053,23,2,single,1,2,0,1,1,linken,0,421.4000000000233,1
3053,24,2,single,1,1,1,0,1,linken,1,535.1000000119093,1
3053,25,1,single,2,2,1,0,0,rechten,1,861.7999999999884,1
3053,26,2,single,2,2,0,0,1,linken,1,893.5000000119326,1
3053,27,1,single,2,2,1,1,0,linken,1,639.3000000238535,1
3053,28,2,single,2,1,0,0,0,rechten,1,647.0999999999767,1
3053,29,1,single,2,1,0,1,0,rechten,1,486.10000002384186,1
3053,30,1,single,1,1,0,1,0,rechten,1,560.5,1
3053,31,2,single,2,2,0,0,1,rechten,1,445.0999999999767,1
3053,32,1,single,2,2,1,0,0,linken,0,283,1
3053,33,1,single,1,1,0,0,0,rechten,1,549.1000000119093,1
3053,34,2,single,2,2,0,0,1,linken,0,458.8000000238535,1
3053,35,2,single,1,2,1,0,0,rechten,0,529.8000000119209,1
3053,36,2,single,1,2,0,1,1,linken,0,790.4000000118976,1
3053,37,1,single,2,1,1,1,1,linken,1,551.4000000357628,1
3053,38,2,single,2,2,1,1,0,linken,1,896.6999999880791,1
3053,39,1,single,2,2,0,0,1,rechten,0,479.0999999999767,1
3053,40,1,single,1,1,1,1,1,linken,1,599.2999999999884,1
3053,41,2,single,2,1,1,0,1,rechten,0,688.0999999999767,1
3053,42,2,single,1,2,1,0,0,rechten,0,538.2999999999884,1
3053,43,1,single,2,2,0,0,1,linken,1,770.2000000357511,1
3053,44,1,single,1,1,1,0,1,rechten,1,600.2999999880558,1
3053,45,2,single,2,1,1,0,1,rechten,1,1651.5,1
3053,46,1,single,2,1,1,1,1,linken,1,510.8999999880907,1
3053,47,1,single,1,1,1,1,1,rechten,1,564.1999999880791,1
3053,48,2,single,2,1,1,0,1,rechten,1,628.0000000238651,1
3053,49,2,single,1,1,1,0,1,linken,1,535.0999999999767,1
3053,50,1,single,2,2,1,0,0,rechten,1,617.6000000238419,1
3053,51,1,single,1,2,0,1,1,rechten,1,514.8000000357861,1
3053,52,2,single,2,1,1,1,1,rechten,0,518.0000000238651,1
3053,53,2,single,1,1,1,0,1,linken,1,659.7999999880558,1
3053,54,2,single,1,1,1,1,1,rechten,1,950.8999999880325,1
3053,55,1,single,2,2,1,0,0,rechten,1,556.9000000000233,1
3053,56,1,single,1,2,0,0,1,linken,0,457.0000000357395,1
3053,57,1,single,1,2,1,1,0,linken,1,591.1999999880791,1
3053,58,1,single,1,2,0,0,1,linken,1,857.2000000238186,1
3053,59,2,single,2,2,1,0,0,linken,1,860.1999999880791,1
3053,60,1,single,2,2,0,1,1,linken,1,899.8000000237953,1
3053,61,2,single,2,1,1,1,1,rechten,1,634.0000000357395,1
3053,62,2,single,1,2,1,0,0,linken,0,771.8999999880325,1
3053,63,2,single,1,2,0,0,1,rechten,0,930.0000000357395,1
3053,64,2,single,1,1,1,1,1,linken,0,730.0999999881024,1
3053,65,2,single,1,2,1,0,0,rechten,1,899.1000000238419,1
3053,66,1,single,2,1,0,1,0,rechten,1,599.1999999999534,1
3053,67,2,single,2,1,0,0,0,rechten,1,884.1999999880791,1
3053,68,2,single,1,1,0,0,0,linken,1,600.6000000119675,1
3053,69,2,single,1,1,0,1,0,linken,1,515.4999999881256,1
3053,70,1,single,2,1,0,1,0,linken,1,582.5000000357395,1
3053,71,2,single,2,2,0,1,1,rechten,0,559.3000000000466,1
3053,72,1,single,2,2,1,1,0,linken,1,533.6999999880791,1
3053,73,1,single,1,2,0,0,1,rechten,1,586.4000000118976,1
3053,74,2,single,2,2,1,0,0,linken,1,657.0000000357395,1
3053,75,1,single,2,2,0,1,1,rechten,1,514.4000000238884,1
3053,76,2,single,2,1,1,0,1,rechten,0,1525.9000000357628,1
3053,77,1,single,2,1,1,0,1,linken,0,743.4000000118976,1
3053,78,2,single,2,2,1,1,0,rechten,0,839.4000000000233,1
3053,79,1,single,2,1,0,1,0,linken,1,812.6999999999534,1
3053,80,1,single,1,2,0,0,1,rechten,1,682.8999999880325,1
3053,81,1,single,1,2,1,0,0,linken,1,559.2000000238186,1
3053,82,1,single,1,1,0,1,0,rechten,1,563.5000000238651,1
3053,83,2,single,2,2,0,0,1,linken,0,563.6000000357162,1
3053,84,2,single,1,2,1,0,0,linken,1,2073.9000000238884,1
3053,85,1,single,2,1,0,0,0,linken,0,670.1999999880791,1
3053,86,2,single,2,1,0,1,0,linken,1,605.0000000118744,1
3053,87,2,single,1,1,0,0,0,linken,1,1125.8000000237953,1
3053,88,1,single,2,1,0,0,0,rechten,1,735.2999999880558,1
3053,89,2,single,2,1,0,1,0,linken,1,923.7000000358094,1
3053,90,2,single,1,2,0,1,1,rechten,0,926.8000000237953,1
3053,91,2,single,1,2,1,1,0,rechten,1,943.4999999881256,1
3053,92,2,single,1,2,0,1,1,linken,1,795.8000000119209,1
3053,93,1,single,2,1,1,0,1,linken,1,924.4999999881256,1
3053,94,2,single,2,1,1,0,1,linken,1,607.5,1
3053,95,1,single,2,2,1,0,0,rechten,1,859.4999999881256,1
3053,96,1,single,1,1,0,1,0,linken,1,814.6999999880791,1
3053,97,2,single,2,2,0,1,1,linken,1,551.3000000357861,1
3053,98,2,single,1,1,1,1,1,rechten,0,611.1999999999534,1
3053,99,1,single,2,2,1,0,0,linken,1,528.8000000237953,1
3053,100,1,single,1,2,0,1,1,rechten,1,554.4999999881256,1
3053,101,2,single,2,2,1,1,0,linken,1,500.9000000000233,1
3053,102,2,single,1,1,0,0,0,linken,1,599,1
3053,103,1,single,2,1,0,0,0,linken,1,442.80000001192093,1
3053,104,1,single,1,2,0,1,1,rechten,1,419.09999998810235,1
3053,105,1,single,1,2,1,1,0,linken,1,419.80000003578607,1
3053,106,1,single,1,1,0,1,0,rechten,1,706.8000000357861,1
3053,107,2,single,2,2,0,0,1,rechten,0,470.80000001192093,1
3053,108,1,single,2,2,1,0,0,linken,1,555.5000000118744,1
3053,109,2,single,2,2,0,0,1,linken,1,639.1999999999534,1
3053,110,2,single,1,2,1,1,0,rechten,0,569.3000000357861,1
3053,111,1,single,2,2,0,1,1,rechten,1,633.4000000238884,1
3053,112,1,single,1,1,1,1,1,linken,1,463.7000000119442,1
3053,113,1,single,1,1,1,1,1,rechten,1,635.9000000238884,1
3053,114,1,single,1,1,1,1,1,linken,1,474.0999999999767,1
3053,115,1,single,1,1,1,0,1,linken,1,594.9000000000233,1
3053,116,2,single,2,2,1,0,0,rechten,0,456.30000003578607,1
3053,117,1,single,2,2,0,0,1,rechten,1,590,1
3053,118,2,single,2,2,1,1,0,rechten,1,1064.2000000358094,1
3053,119,2,single,1,2,0,1,1,linken,1,671.2000000119442,1
3053,120,2,single,1,2,1,0,0,rechten,0,617.4000000238884,1
3053,121,2,single,1,1,0,1,0,rechten,0,1059.0000000118744,1
3053,122,1,single,2,1,0,0,0,linken,1,499.20000003580935,1
3053,123,2,single,2,1,0,1,0,linken,0,967.1999999880791,1
3053,124,1,single,2,1,0,0,0,linken,1,578.0999999999767,1
3053,125,2,single,2,2,0,0,1,rechten,0,504.3000000237953,1
3053,126,1,single,2,1,1,1,1,linken,1,565.2999999880558,1
3053,127,1,single,1,2,1,1,0,linken,1,498.30000000004657,1
3053,128,2,single,2,2,0,1,1,rechten,1,972.8000000000466,1
3053,1,1,single,0,0,1,0,1,rechten,1,738.9000000118976,1
3053,2,2,single,2,1,1,1,1,linken,1,905.1000000238419,1
3053,3,1,single,2,1,1,0,1,linken,1,683.7999999880558,1
3053,4,2,single,2,2,1,0,0,linken,0,766.2999999880558,1
3053,5,2,single,1,1,0,1,0,linken,1,675.3999999880325,1
3053,6,2,single,1,1,0,1,0,linken,1,695.1000000357162,1
3053,7,2,single,1,1,0,1,0,rechten,0,598.1999999999534,1
3053,8,1,single,2,1,0,1,0,linken,1,472.5999999999767,1
3053,9,1,single,1,2,0,1,1,linken,1,513.3999999880325,1
3053,10,1,single,1,1,1,1,1,rechten,1,653.0999999881024,1
3053,11,2,single,2,1,1,1,1,linken,1,440.6000000119675,1
3053,12,2,single,1,1,1,0,1,rechten,0,476.7999999880558,1
3053,13,2,single,1,1,1,0,1,linken,1,685.7000000358094,1
3053,14,1,single,2,2,1,0,0,linken,1,656.1000000119675,1
3053,15,2,single,2,1,0,0,0,rechten,1,768.3000000237953,1
3053,16,2,single,1,1,0,1,0,rechten,1,1448.6000000238419,1
3053,17,2,single,1,2,0,0,1,rechten,0,682.7000000238186,1
3053,18,2,single,1,1,1,0,1,rechten,1,957.0999999999767,1
3053,19,1,single,2,2,1,0,0,linken,1,626.6000000238419,1
3053,20,1,single,1,1,0,0,0,rechten,0,455.20000003580935,1
3053,21,1,single,1,1,0,1,0,linken,1,579.4000000118976,1
3053,22,1,single,1,2,0,1,1,rechten,1,672.0999999881024,1
3053,23,2,single,2,2,1,1,0,linken,1,458.2000000238186,1
3053,24,2,single,1,2,0,0,1,rechten,1,408.30000001192093,1
3053,25,1,single,2,1,1,0,1,linken,1,610.8000000357861,1
3053,26,1,single,1,2,1,1,0,rechten,1,545.2000000238186,1
3053,27,2,single,2,1,0,0,0,linken,0,994.2000000119442,1
3053,28,1,single,2,2,0,1,1,rechten,1,445.90000001189765,1
3053,29,2,single,2,1,1,0,1,linken,1,488,1
3053,30,1,single,2,1,1,0,1,linken,0,490.4000000357628,1
3053,31,2,single,2,2,1,0,0,rechten,0,530.3000000357861,1
3053,32,1,single,2,1,0,0,0,rechten,1,605.3000000119209,1
3053,33,2,single,2,1,0,1,0,linken,1,416.9000000000233,1
3053,34,2,single,1,1,0,0,0,linken,0,456.2000000238186,1
3053,35,2,single,1,1,0,1,0,linken,1,519.2000000238186,1
3053,36,1,single,2,2,0,0,1,linken,1,488.3000000237953,1
3053,37,1,single,1,2,1,1,0,linken,1,571.3000000357861,1
3053,38,2,single,2,2,0,1,1,linken,1,530.1000000119675,1
3053,39,2,single,1,2,1,0,0,rechten,0,502.5,1
3053,40,1,single,2,1,0,1,0,linken,1,411.6000000357162,1
3053,41,2,single,2,2,0,1,1,rechten,1,729.4999999881256,1
3053,42,2,single,1,1,1,0,1,rechten,0,487,1
3053,43,2,single,1,2,1,0,0,rechten,0,554.9000000000233,1
3053,44,1,single,2,2,0,0,1,linken,1,498.8000000237953,1
3053,45,2,single,2,1,1,0,1,linken,1,513.5000000238651,1
3053,46,1,single,2,2,1,0,0,rechten,1,530.0999999881024,1
3053,47,1,single,1,1,0,0,0,linken,1,426.60000002384186,1
3053,48,1,single,1,1,0,1,0,linken,1,560.3000000237953,1
3053,49,1,single,1,1,0,1,0,rechten,1,680.5000000118744,1
3053,50,2,single,2,2,0,1,1,rechten,0,691,1
3053,51,2,single,1,1,1,1,1,rechten,0,521.9000000357628,1
3053,52,2,single,1,1,1,0,1,linken,1,681.9000000357628,1
3053,53,2,single,1,2,1,1,0,rechten,1,548.0000000118744,1
3053,54,1,single,2,2,0,1,1,linken,1,472.09999998810235,1
3053,55,1,single,1,1,1,0,1,rechten,1,494.1000000357162,1
3053,56,2,single,2,1,1,0,1,linken,1,1192.0000000238651,1
3053,57,1,single,2,1,1,0,1,rechten,1,538.1000000238419,1
3053,58,1,single,1,1,1,1,1,rechten,1,596.1000000238419,1
3053,59,1,single,1,2,1,0,0,rechten,1,609.1999999880791,1
3053,60,1,single,1,2,0,1,1,linken,1,512.8000000000466,1
3053,61,2,single,2,2,1,1,0,rechten,1,591.1999999880791,1
3053,62,1,single,2,1,0,1,0,rechten,0,530.9000000000233,1
3053,63,1,single,1,2,0,0,1,linken,0,584.8999999880325,1
3053,64,1,single,1,2,1,1,0,linken,1,466.99999998812564,1
3053,65,2,single,2,1,0,1,0,rechten,0,534.9000000357628,1
3053,66,2,single,1,1,0,0,0,linken,1,536.7000000119442,1
3053,67,1,single,2,2,0,1,1,rechten,1,788.8999999880325,1
3053,68,2,single,2,2,1,0,0,linken,1,547.9000000238884,1
3053,69,1,single,2,2,0,0,1,rechten,1,556.0000000357395,1
3053,70,2,single,2,1,1,1,1,linken,1,437.0999999999767,1
3053,71,2,single,1,2,1,1,0,linken,1,519.9000000238884,1
3053,72,2,single,1,1,0,0,0,rechten,0,771.6000000357162,1
3053,73,1,single,2,2,0,1,1,linken,1,491.5,1
3053,74,1,single,1,2,1,1,0,rechten,0,475.70000003580935,1
3053,75,2,single,2,1,0,0,0,rechten,1,739.2000000119442,1
3053,76,1,single,2,1,0,0,0,rechten,1,448.80000001192093,1
3053,77,1,single,1,1,0,0,0,linken,1,458.2999999880558,1
3053,78,1,single,1,2,0,1,1,rechten,1,467.3999999880325,1
3053,79,2,single,2,2,1,1,0,rechten,1,593.3000000119209,1
3053,80,1,single,2,1,0,0,0,rechten,0,580.4999999881256,1
3053,81,2,single,2,2,0,0,1,linken,0,546.0999999999767,1
3053,82,2,single,1,1,1,0,1,rechten,1,563.1000000357162,1
3053,83,1,single,2,2,1,1,0,rechten,1,418.30000000004657,1
3053,84,2,single,2,1,0,0,0,linken,1,781.4999999881256,1
3053,85,2,single,1,2,0,0,1,linken,1,683.5000000118744,1
3053,86,1,single,2,2,1,1,0,linken,1,570.7000000238186,1
3053,87,2,single,2,2,0,1,1,linken,0,419.3000000237953,1
