group,subjectid,block,trial,latency,accuracy,task,tasksequence
BI_C_Digit,45.0,4.0,68,1660.0,1.0,3.0,CBA
BI_C_Digit,45.0,4.0,69,798.0,1.0,2.0,CBA
BI_C_Digit,45.0,4.0,70,934.0,1.0,1.0,CBA
BI_C_Digit,45.0,4.0,71,1308.0,1.0,3.0,CBA
BI_C_Digit,45.0,4.0,72,878.0,1.0,2.0,CBA
BI_C_Digit,45.0,4.0,73,677.0,1.0,1.0,CBA
BI_C_Digit,45.0,4.0,74,796.0,1.0,2.0,ABA
BI_C_Digit,45.0,4.0,75,823.0,1.0,3.0,CBA
BI_C_Digit,45.0,4.0,76,1314.0,0.0,2.0,ABA
BI_C_Digit,45.0,4.0,77,980.0,1.0,3.0,ABA
BI_C_Digit,45.0,4.0,78,513.0,1.0,2.0,ABA
BI_C_Digit,45.0,4.0,79,880.0,1.0,1.0,CBA
BI_C_Digit,45.0,4.0,80,509.0,1.0,2.0,ABA
BI_C_Digit,45.0,4.0,81,1201.0,1.0,3.0,CBA
BI_C_Digit,45.0,4.0,82,554.0,1.0,2.0,ABA
BI_C_Digit,45.0,4.0,83,1314.0,1.0,1.0,CBA
BI_C_Digit,45.0,4.0,84,761.0,1.0,3.0,CBA
BI_C_Digit,45.0,4.0,85,1340.0,1.0,2.0,CBA
BI_C_Digit,45.0,4.0,86,1239.0,1.0,1.0,CBA
BI_C_Digit,45.0,4.0,87,773.0,1.0,2.0,ABA
BI_C_Digit,45.0,4.0,88,1154.0,1.0,1.0,ABA
BI_C_Digit,45.0,4.0,89,1356.0,1.0,3.0,CBA
BI_C_Digit,45.0,4.0,90,3968.0,0.0,1.0,ABA
BI_C_Digit,45.0,4.0,91,983.0,1.0,2.0,CBA
BI_C_Digit,45.0,4.0,92,1142.0,1.0,1.0,ABA
BI_C_Digit,45.0,4.0,93,687.0,1.0,3.0,CBA
BI_C_Digit,45.0,4.0,94,641.0,1.0,2.0,CBA
BI_C_Digit,45.0,4.0,95,1041.0,1.0,3.0,ABA
BI_C_Digit,45.0,4.0,96,631.0,1.0,1.0,CBA
BI_C_Digit,45.0,4.0,97,1156.0,1.0,3.0,ABA
BI_C_Digit,45.0,4.0,98,758.0,1.0,1.0,ABA
BI_C_Digit,45.0,4.0,99,1389.0,1.0,3.0,ABA
BI_C_Digit,45.0,4.0,100,752.0,1.0,1.0,ABA
BI_C_Digit,45.0,4.0,101,508.0,1.0,2.0,CBA
BI_C_Digit,45.0,4.0,102,865.0,1.0,3.0,CBA
BI_C_Digit,45.0,4.0,103,1066.0,1.0,1.0,CBA
BI_C_Digit,45.0,4.0,104,873.0,1.0,3.0,ABA
BI_C_Digit,45.0,4.0,105,732.0,1.0,2.0,CBA
BI_C_Digit,45.0,4.0,106,1756.0,1.0,3.0,ABA
BI_C_Digit,45.0,4.0,107,805.0,1.0,2.0,ABA
BI_C_Digit,45.0,4.0,108,939.0,1.0,1.0,CBA
BI_C_Digit,45.0,4.0,109,1651.0,1.0,3.0,CBA
BI_C_Digit,45.0,4.0,110,1417.0,1.0,1.0,ABA
BI_C_Digit,45.0,4.0,111,2219.0,1.0,3.0,ABA
BI_C_Digit,45.0,4.0,112,1452.0,1.0,1.0,ABA
BI_C_Digit,45.0,4.0,113,1234.0,1.0,3.0,ABA
BI_C_Digit,45.0,4.0,114,982.0,1.0,2.0,CBA
BI_C_Digit,45.0,4.0,115,918.0,1.0,1.0,CBA
BI_C_Digit,45.0,4.0,116,948.0,1.0,3.0,CBA
BI_C_Digit,45.0,4.0,117,807.0,1.0,1.0,ABA
BI_C_Digit,45.0,4.0,118,1651.0,1.0,3.0,ABA
BI_C_Digit,45.0,4.0,119,860.0,1.0,2.0,CBA
BI_C_Digit,45.0,4.0,120,1343.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,1,1666.0,1.0,3.0,0.0
BI_C_Digit,46.0,1.0,2,727.0,0.0,2.0,0.0
BI_C_Digit,46.0,1.0,3,565.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,4,1263.0,0.0,2.0,ABA
BI_C_Digit,46.0,1.0,5,705.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,6,333.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,7,396.0,1.0,2.0,CBA
BI_C_Digit,46.0,1.0,8,470.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,9,453.0,0.0,2.0,ABA
BI_C_Digit,46.0,1.0,10,914.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,11,352.0,1.0,2.0,ABA
BI_C_Digit,46.0,1.0,12,559.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,13,428.0,1.0,2.0,ABA
BI_C_Digit,46.0,1.0,14,643.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,15,534.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,16,663.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,17,576.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,18,430.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,19,407.0,0.0,1.0,ABA
BI_C_Digit,46.0,1.0,20,420.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,21,436.0,1.0,2.0,CBA
BI_C_Digit,46.0,1.0,22,390.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,23,405.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,24,473.0,1.0,2.0,CBA
BI_C_Digit,46.0,1.0,25,647.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,26,418.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,27,354.0,1.0,2.0,CBA
BI_C_Digit,46.0,1.0,28,470.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,29,445.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,30,443.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,31,460.0,1.0,2.0,CBA
BI_C_Digit,46.0,1.0,32,398.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,33,437.0,1.0,2.0,ABA
BI_C_Digit,46.0,1.0,34,384.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,35,491.0,1.0,2.0,ABA
BI_C_Digit,46.0,1.0,36,379.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,37,479.0,0.0,2.0,ABA
BI_C_Digit,46.0,1.0,38,722.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,39,575.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,40,410.0,0.0,2.0,CBA
BI_C_Digit,46.0,1.0,41,400.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,42,334.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,43,660.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,44,441.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,45,501.0,1.0,2.0,CBA
BI_C_Digit,46.0,1.0,46,395.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,47,421.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,48,413.0,1.0,2.0,CBA
BI_C_Digit,46.0,1.0,49,356.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,50,462.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,51,509.0,0.0,2.0,CBA
BI_C_Digit,46.0,1.0,52,514.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,53,542.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,54,486.0,1.0,2.0,CBA
BI_C_Digit,46.0,1.0,55,358.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,56,432.0,0.0,2.0,ABA
BI_C_Digit,46.0,1.0,57,610.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,58,449.0,1.0,2.0,ABA
BI_C_Digit,46.0,1.0,59,385.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,60,333.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,61,331.0,0.0,2.0,CBA
BI_C_Digit,46.0,1.0,62,355.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,63,422.0,1.0,2.0,ABA
BI_C_Digit,46.0,1.0,64,515.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,65,462.0,1.0,2.0,ABA
BI_C_Digit,46.0,1.0,66,299.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,67,333.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,68,329.0,1.0,2.0,CBA
BI_C_Digit,46.0,1.0,69,323.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,70,327.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,71,1033.0,1.0,2.0,CBA
BI_C_Digit,46.0,1.0,72,321.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,73,472.0,0.0,2.0,ABA
BI_C_Digit,46.0,1.0,74,302.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,75,515.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,76,610.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,77,434.0,0.0,2.0,CBA
BI_C_Digit,46.0,1.0,78,409.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,79,439.0,1.0,2.0,ABA
BI_C_Digit,46.0,1.0,80,362.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,81,368.0,0.0,2.0,ABA
BI_C_Digit,46.0,1.0,82,407.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,83,336.0,0.0,2.0,ABA
BI_C_Digit,46.0,1.0,84,290.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,85,467.0,1.0,2.0,ABA
BI_C_Digit,46.0,1.0,86,452.0,0.0,3.0,ABA
BI_C_Digit,46.0,1.0,87,328.0,1.0,2.0,ABA
BI_C_Digit,46.0,1.0,88,482.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,89,454.0,1.0,2.0,ABA
BI_C_Digit,46.0,1.0,90,472.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,91,359.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,92,433.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,93,326.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,94,594.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,95,439.0,1.0,2.0,CBA
BI_C_Digit,46.0,1.0,96,409.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,97,401.0,0.0,2.0,ABA
BI_C_Digit,46.0,1.0,98,322.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,99,473.0,1.0,2.0,ABA
BI_C_Digit,46.0,1.0,100,386.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,101,426.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,102,425.0,1.0,2.0,CBA
BI_C_Digit,46.0,1.0,103,377.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,104,394.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,105,333.0,1.0,2.0,CBA
BI_C_Digit,46.0,1.0,106,405.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,107,407.0,1.0,3.0,CBA
BI_C_Digit,46.0,1.0,108,314.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,109,628.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,110,449.0,1.0,2.0,CBA
BI_C_Digit,46.0,1.0,111,332.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,112,284.0,1.0,1.0,CBA
BI_C_Digit,46.0,1.0,113,443.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,114,440.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,115,455.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,116,277.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,117,527.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,118,327.0,1.0,1.0,ABA
BI_C_Digit,46.0,1.0,119,444.0,1.0,3.0,ABA
BI_C_Digit,46.0,1.0,120,624.0,0.0,2.0,CBA
BI_C_Digit,46.0,2.0,1,670.0,1.0,3.0,0.0
BI_C_Digit,46.0,2.0,2,546.0,1.0,2.0,0.0
BI_C_Digit,46.0,2.0,3,422.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,4,233.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,5,444.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,6,436.0,1.0,2.0,CBA
BI_C_Digit,46.0,2.0,7,479.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,8,597.0,1.0,3.0,CBA
BI_C_Digit,46.0,2.0,9,257.0,1.0,1.0,ABA
BI_C_Digit,46.0,2.0,10,456.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,11,439.0,1.0,2.0,CBA
BI_C_Digit,46.0,2.0,12,302.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,13,360.0,1.0,3.0,CBA
BI_C_Digit,46.0,2.0,14,409.0,1.0,2.0,CBA
BI_C_Digit,46.0,2.0,15,420.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,16,386.0,0.0,1.0,CBA
BI_C_Digit,46.0,2.0,17,1602.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,18,558.0,1.0,1.0,ABA
BI_C_Digit,46.0,2.0,19,367.0,1.0,2.0,CBA
BI_C_Digit,46.0,2.0,20,386.0,1.0,3.0,CBA
BI_C_Digit,46.0,2.0,21,435.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,22,325.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,23,516.0,1.0,1.0,ABA
BI_C_Digit,46.0,2.0,24,484.0,1.0,2.0,CBA
BI_C_Digit,46.0,2.0,25,334.0,1.0,1.0,ABA
BI_C_Digit,46.0,2.0,26,290.0,1.0,2.0,ABA
BI_C_Digit,46.0,2.0,27,356.0,1.0,3.0,CBA
BI_C_Digit,46.0,2.0,28,432.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,29,458.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,30,382.0,1.0,2.0,CBA
BI_C_Digit,46.0,2.0,31,331.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,32,348.0,1.0,2.0,ABA
BI_C_Digit,46.0,2.0,33,460.0,1.0,3.0,CBA
BI_C_Digit,46.0,2.0,34,357.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,35,403.0,0.0,3.0,ABA
BI_C_Digit,46.0,2.0,36,354.0,1.0,2.0,CBA
BI_C_Digit,46.0,2.0,37,534.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,38,551.0,1.0,2.0,ABA
BI_C_Digit,46.0,2.0,39,671.0,1.0,3.0,CBA
BI_C_Digit,46.0,2.0,40,372.0,1.0,2.0,ABA
BI_C_Digit,46.0,2.0,41,314.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,42,395.0,1.0,2.0,ABA
BI_C_Digit,46.0,2.0,43,573.0,0.0,1.0,ABA
BI_C_Digit,46.0,2.0,44,365.0,1.0,3.0,CBA
BI_C_Digit,46.0,2.0,45,618.0,1.0,2.0,CBA
BI_C_Digit,46.0,2.0,46,294.0,0.0,1.0,CBA
BI_C_Digit,46.0,2.0,47,375.0,1.0,2.0,ABA
BI_C_Digit,46.0,2.0,48,523.0,1.0,3.0,CBA
BI_C_Digit,46.0,2.0,49,1156.0,0.0,2.0,ABA
BI_C_Digit,46.0,2.0,50,304.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,51,862.0,1.0,2.0,ABA
BI_C_Digit,46.0,2.0,52,340.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,53,450.0,1.0,3.0,CBA
BI_C_Digit,46.0,2.0,54,427.0,0.0,2.0,CBA
BI_C_Digit,46.0,2.0,55,314.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,56,564.0,0.0,2.0,ABA
BI_C_Digit,46.0,2.0,57,442.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,58,331.0,0.0,2.0,ABA
BI_C_Digit,46.0,2.0,59,586.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,60,352.0,1.0,2.0,ABA
BI_C_Digit,46.0,2.0,61,390.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,62,431.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,63,466.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,64,376.0,0.0,1.0,ABA
BI_C_Digit,46.0,2.0,65,529.0,1.0,2.0,CBA
BI_C_Digit,46.0,2.0,66,325.0,1.0,1.0,ABA
BI_C_Digit,46.0,2.0,67,346.0,1.0,2.0,ABA
BI_C_Digit,46.0,2.0,68,368.0,1.0,3.0,CBA
BI_C_Digit,46.0,2.0,69,262.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,70,422.0,1.0,2.0,CBA
BI_C_Digit,46.0,2.0,71,334.0,1.0,3.0,CBA
BI_C_Digit,46.0,2.0,72,373.0,1.0,2.0,ABA
BI_C_Digit,46.0,2.0,73,363.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,74,358.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,75,361.0,1.0,2.0,CBA
BI_C_Digit,46.0,2.0,76,364.0,1.0,1.0,ABA
BI_C_Digit,46.0,2.0,77,389.0,1.0,2.0,ABA
BI_C_Digit,46.0,2.0,78,460.0,1.0,3.0,CBA
BI_C_Digit,46.0,2.0,79,409.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,80,377.0,1.0,2.0,CBA
BI_C_Digit,46.0,2.0,81,304.0,1.0,1.0,ABA
BI_C_Digit,46.0,2.0,82,471.0,1.0,3.0,CBA
BI_C_Digit,46.0,2.0,83,342.0,1.0,2.0,CBA
BI_C_Digit,46.0,2.0,84,383.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,85,662.0,1.0,3.0,CBA
BI_C_Digit,46.0,2.0,86,413.0,1.0,1.0,ABA
BI_C_Digit,46.0,2.0,87,731.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,88,687.0,1.0,1.0,ABA
BI_C_Digit,46.0,2.0,89,410.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,90,405.0,1.0,2.0,CBA
BI_C_Digit,46.0,2.0,91,542.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,92,830.0,1.0,2.0,ABA
BI_C_Digit,46.0,2.0,93,353.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,94,405.0,1.0,3.0,CBA
BI_C_Digit,46.0,2.0,95,386.0,0.0,2.0,CBA
BI_C_Digit,46.0,2.0,96,336.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,97,305.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,98,592.0,1.0,2.0,CBA
BI_C_Digit,46.0,2.0,99,617.0,1.0,1.0,ABA
BI_C_Digit,46.0,2.0,100,342.0,1.0,3.0,CBA
BI_C_Digit,46.0,2.0,101,302.0,1.0,1.0,ABA
BI_C_Digit,46.0,2.0,102,431.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,103,407.0,0.0,2.0,CBA
BI_C_Digit,46.0,2.0,104,370.0,0.0,1.0,CBA
BI_C_Digit,46.0,2.0,105,416.0,1.0,2.0,ABA
BI_C_Digit,46.0,2.0,106,305.0,1.0,1.0,ABA
BI_C_Digit,46.0,2.0,107,425.0,0.0,3.0,CBA
BI_C_Digit,46.0,2.0,108,461.0,1.0,1.0,ABA
BI_C_Digit,46.0,2.0,109,363.0,1.0,3.0,ABA
BI_C_Digit,46.0,2.0,110,554.0,0.0,2.0,CBA
BI_C_Digit,46.0,2.0,111,352.0,1.0,1.0,CBA
BI_C_Digit,46.0,2.0,112,491.0,1.0,3.0,CBA
BI_C_Digit,46.0,2.0,113,284.0,1.0,1.0,ABA
BI_C_Digit,46.0,2.0,114,504.0,1.0,2.0,CBA
BI_C_Digit,46.0,2.0,115,507.0,1.0,1.0,ABA
BI_C_Digit,46.0,2.0,116,393.0,1.0,2.0,ABA
BI_C_Digit,46.0,2.0,117,382.0,1.0,1.0,ABA
BI_C_Digit,46.0,2.0,118,462.0,1.0,2.0,ABA
BI_C_Digit,46.0,2.0,119,366.0,1.0,1.0,ABA
BI_C_Digit,46.0,2.0,120,909.0,1.0,2.0,ABA
BI_C_Digit,46.0,3.0,1,463.0,1.0,3.0,0.0
BI_C_Digit,46.0,3.0,2,948.0,1.0,2.0,0.0
BI_C_Digit,46.0,3.0,3,425.0,0.0,3.0,ABA
BI_C_Digit,46.0,3.0,4,577.0,1.0,2.0,ABA
BI_C_Digit,46.0,3.0,5,461.0,1.0,3.0,ABA
BI_C_Digit,46.0,3.0,6,601.0,1.0,2.0,ABA
BI_C_Digit,46.0,3.0,7,381.0,1.0,3.0,ABA
BI_C_Digit,46.0,3.0,8,442.0,1.0,2.0,ABA
BI_C_Digit,46.0,3.0,9,326.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,10,435.0,0.0,2.0,ABA
BI_C_Digit,46.0,3.0,11,486.0,1.0,1.0,ABA
BI_C_Digit,46.0,3.0,12,510.0,1.0,2.0,ABA
BI_C_Digit,46.0,3.0,13,408.0,1.0,1.0,ABA
BI_C_Digit,46.0,3.0,14,442.0,1.0,3.0,CBA
BI_C_Digit,46.0,3.0,15,507.0,0.0,1.0,ABA
BI_C_Digit,46.0,3.0,16,347.0,1.0,3.0,ABA
BI_C_Digit,46.0,3.0,17,400.0,1.0,2.0,CBA
BI_C_Digit,46.0,3.0,18,347.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,19,404.0,1.0,3.0,CBA
BI_C_Digit,46.0,3.0,20,362.0,1.0,2.0,CBA
BI_C_Digit,46.0,3.0,21,360.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,22,454.0,1.0,3.0,CBA
BI_C_Digit,46.0,3.0,23,415.0,1.0,2.0,CBA
BI_C_Digit,46.0,3.0,24,351.0,1.0,3.0,ABA
BI_C_Digit,46.0,3.0,25,373.0,1.0,2.0,ABA
BI_C_Digit,46.0,3.0,26,386.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,27,455.0,1.0,3.0,CBA
BI_C_Digit,46.0,3.0,28,417.0,0.0,2.0,CBA
BI_C_Digit,46.0,3.0,29,330.0,1.0,3.0,ABA
BI_C_Digit,46.0,3.0,30,576.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,31,504.0,1.0,3.0,ABA
BI_C_Digit,46.0,3.0,32,471.0,1.0,1.0,ABA
BI_C_Digit,46.0,3.0,33,465.0,1.0,2.0,CBA
BI_C_Digit,46.0,3.0,34,336.0,1.0,3.0,CBA
BI_C_Digit,46.0,3.0,35,369.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,36,352.0,1.0,2.0,CBA
BI_C_Digit,46.0,3.0,37,431.0,1.0,3.0,CBA
BI_C_Digit,46.0,3.0,38,376.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,39,364.0,0.0,2.0,CBA
BI_C_Digit,46.0,3.0,40,340.0,1.0,1.0,ABA
BI_C_Digit,46.0,3.0,41,312.0,1.0,2.0,ABA
BI_C_Digit,46.0,3.0,42,1254.0,0.0,3.0,CBA
BI_C_Digit,46.0,3.0,43,292.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,44,419.0,1.0,2.0,CBA
BI_C_Digit,46.0,3.0,45,706.0,1.0,1.0,ABA
BI_C_Digit,46.0,3.0,46,339.0,1.0,3.0,CBA
BI_C_Digit,46.0,3.0,47,327.0,1.0,1.0,ABA
BI_C_Digit,46.0,3.0,48,408.0,1.0,3.0,ABA
BI_C_Digit,46.0,3.0,49,355.0,1.0,1.0,ABA
BI_C_Digit,46.0,3.0,50,374.0,1.0,3.0,ABA
BI_C_Digit,46.0,3.0,51,459.0,1.0,2.0,CBA
BI_C_Digit,46.0,3.0,52,353.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,53,361.0,1.0,2.0,ABA
BI_C_Digit,46.0,3.0,54,351.0,1.0,3.0,CBA
BI_C_Digit,46.0,3.0,55,428.0,1.0,2.0,ABA
BI_C_Digit,46.0,3.0,56,350.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,57,796.0,1.0,2.0,ABA
BI_C_Digit,46.0,3.0,58,332.0,1.0,1.0,ABA
BI_C_Digit,46.0,3.0,59,448.0,1.0,2.0,ABA
BI_C_Digit,46.0,3.0,60,435.0,1.0,1.0,ABA
BI_C_Digit,46.0,3.0,61,409.0,0.0,2.0,ABA
BI_C_Digit,46.0,3.0,62,563.0,1.0,1.0,ABA
BI_C_Digit,46.0,3.0,63,361.0,1.0,3.0,CBA
BI_C_Digit,46.0,3.0,64,332.0,1.0,2.0,CBA
BI_C_Digit,46.0,3.0,65,492.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,66,591.0,1.0,2.0,ABA
BI_C_Digit,46.0,3.0,67,401.0,1.0,1.0,ABA
BI_C_Digit,46.0,3.0,68,391.0,1.0,3.0,CBA
BI_C_Digit,46.0,3.0,69,357.0,0.0,2.0,CBA
BI_C_Digit,46.0,3.0,70,542.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,71,453.0,1.0,3.0,CBA
BI_C_Digit,46.0,3.0,72,387.0,1.0,2.0,CBA
BI_C_Digit,46.0,3.0,73,468.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,74,427.0,0.0,2.0,ABA
BI_C_Digit,46.0,3.0,75,489.0,1.0,3.0,CBA
BI_C_Digit,46.0,3.0,76,608.0,1.0,2.0,ABA
BI_C_Digit,46.0,3.0,77,423.0,1.0,3.0,ABA
BI_C_Digit,46.0,3.0,78,404.0,1.0,2.0,ABA
BI_C_Digit,46.0,3.0,79,301.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,80,414.0,1.0,2.0,ABA
BI_C_Digit,46.0,3.0,81,546.0,1.0,3.0,CBA
BI_C_Digit,46.0,3.0,82,457.0,1.0,2.0,ABA
BI_C_Digit,46.0,3.0,83,757.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,84,321.0,1.0,3.0,CBA
BI_C_Digit,46.0,3.0,85,438.0,0.0,2.0,CBA
BI_C_Digit,46.0,3.0,86,402.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,87,329.0,1.0,2.0,ABA
BI_C_Digit,46.0,3.0,88,416.0,1.0,1.0,ABA
BI_C_Digit,46.0,3.0,89,422.0,1.0,3.0,CBA
BI_C_Digit,46.0,3.0,90,403.0,1.0,1.0,ABA
BI_C_Digit,46.0,3.0,91,397.0,1.0,2.0,CBA
BI_C_Digit,46.0,3.0,92,452.0,1.0,1.0,ABA
BI_C_Digit,46.0,3.0,93,628.0,1.0,3.0,CBA
BI_C_Digit,46.0,3.0,94,476.0,1.0,2.0,CBA
BI_C_Digit,46.0,3.0,95,336.0,1.0,3.0,ABA
BI_C_Digit,46.0,3.0,96,310.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,97,362.0,1.0,3.0,ABA
BI_C_Digit,46.0,3.0,98,301.0,1.0,1.0,ABA
BI_C_Digit,46.0,3.0,99,483.0,1.0,3.0,ABA
BI_C_Digit,46.0,3.0,100,334.0,1.0,1.0,ABA
BI_C_Digit,46.0,3.0,101,443.0,1.0,2.0,CBA
BI_C_Digit,46.0,3.0,102,455.0,1.0,3.0,CBA
BI_C_Digit,46.0,3.0,103,344.0,1.0,1.0,CBA
BI_C_Digit,46.0,3.0,104,374.0,1.0,3.0,ABA
BI_C_Digit,46.0,3.0,105,387.0,1.0,2.0,CBA
