group,subjectid,block,trial,latency,accuracy,task,tasksequence,source,points,reward
BI_R_Digit,7.0,4.0,59,1095.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,7.0,4.0,61,1919.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,7.0,4.0,63,1048.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,7.0,4.0,69,451.0,0.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,7.0,4.0,71,877.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,7.0,4.0,73,817.0,0.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,7.0,4.0,81,639.0,0.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,7.0,4.0,85,358.0,0.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,7.0,4.0,87,684.0,0.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,7.0,4.0,88,489.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,7.0,4.0,94,640.0,0.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,7.0,4.0,95,1139.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,7.0,4.0,109,429.0,0.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,7.0,4.0,115,536.0,0.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,7.0,4.0,117,414.0,0.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,1,1237.0,1.0,3.0,0.0,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,2,863.0,1.0,2.0,0.0,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,3,3264.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,4,840.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,5,1952.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,6,979.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,7,772.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,8,931.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,9,648.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,10,2139.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,11,895.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,12,708.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,13,960.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,14,1629.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,15,837.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,16,2846.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,17,1851.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,18,508.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,19,1219.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,20,1350.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,21,601.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,22,1078.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,23,2269.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,24,2386.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,25,957.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,26,444.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,27,1113.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,28,1278.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,29,2808.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,30,473.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,31,1104.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,32,628.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,33,1186.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,34,1670.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,35,783.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,36,1050.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,37,1837.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,38,415.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,39,557.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,40,1449.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,41,555.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,42,736.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,43,399.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,44,917.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,45,484.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,46,3896.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,47,722.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,48,838.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,49,1431.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,50,1845.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,51,842.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,52,629.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,53,2228.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,54,1511.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,55,1123.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,56,550.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,57,811.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,58,467.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,59,635.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,60,872.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,61,813.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,62,703.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,63,1098.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,64,667.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,65,537.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,66,1617.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,67,1377.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,68,1022.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,69,1424.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,70,611.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,71,1849.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,72,1396.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,73,557.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,74,598.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,75,1427.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,76,1159.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,77,1667.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,78,648.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,79,464.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,80,723.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,81,1673.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,82,959.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,83,875.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,84,1432.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,85,852.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,86,949.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,87,1384.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,88,542.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,89,1421.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,90,1167.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,91,822.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,92,1346.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,93,1037.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,94,905.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,95,1891.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,96,577.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,97,3450.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,98,644.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,99,1990.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,100,665.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,101,710.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,102,1119.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,103,998.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,104,2368.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,105,945.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,106,2090.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,107,1118.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,108,745.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,109,957.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,110,620.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,111,2528.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,112,790.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,113,1475.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,114,990.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,115,823.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,116,957.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,117,1004.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,118,1444.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,119,699.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,1.0,120,3724.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,1,1114.0,1.0,2.0,0.0,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,2,427.0,1.0,1.0,0.0,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,3,460.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,4,746.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,5,689.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,6,442.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,7,1161.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,8,2038.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,9,933.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,10,642.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,11,2001.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,12,576.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,13,2448.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,14,567.0,0.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,15,534.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,16,2357.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,17,396.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,18,2237.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,19,1564.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,20,1870.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,21,498.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,22,1238.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,23,1033.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,24,898.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,25,842.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,26,1080.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,27,793.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,28,776.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,29,1635.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,30,1142.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,31,897.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,32,576.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,33,1213.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,34,974.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,35,1689.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,36,797.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,37,1369.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,38,868.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,39,1131.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,40,852.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,41,1267.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,42,900.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,43,1539.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,44,535.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,45,2097.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,46,588.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,47,1160.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,48,1651.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,49,787.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,50,695.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,51,474.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,52,1316.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,53,896.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,54,604.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,55,822.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,56,1417.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,57,2222.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,58,2017.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,59,1354.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,60,1000.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,61,464.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,62,1082.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,63,970.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,64,718.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,65,1747.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,66,845.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,67,1251.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,68,1909.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,69,575.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,70,903.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,71,1117.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,72,1256.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,73,566.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,74,1538.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,75,821.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,76,1059.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,77,917.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,78,537.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,79,1166.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,80,1037.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,81,1175.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,82,1024.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,83,1820.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,84,657.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,85,431.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,86,498.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,87,1836.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,88,1053.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,89,2212.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,90,796.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,91,1458.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,92,883.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,93,679.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,94,1211.0,1.0,1.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,95,2419.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,96,1007.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,97,2724.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,98,1891.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,99,1073.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,100,1607.0,1.0,3.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,101,721.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,102,497.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,103,822.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,104,573.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,105,473.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,106,1057.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,107,451.0,1.0,2.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,108,638.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,109,1274.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,110,771.0,1.0,3.0,CBA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,111,811.0,1.0,2.0,ABA,Raw_Data_II_Digit_Paradigm,,
BI_R_Digit,8.0,2.0,112,1197.0,1.0,1.0,CBA,Raw_Data_II_Digit_Paradigm,,
