subjectid,block,blocktype,trial,latency1,accuracy1,latency2,accuracy2,SOA,taskpair,RT1_SOAdif,T1,T2,T1T2sequence,S1,S2,R1beforeS1onset,R2beforeS2onset
42,4,2,48,740,1,803,1,50,3,590.0,1,1,1,M,R,0,0
42,4,2,49,533,1,500,1,2000,3,-1467.0,1,1,1,U,G,0,0
42,4,2,50,791,1,1015,1,50,3,641.0,1,1,1,M,U,0,0
42,4,2,51,662,1,630,1,450,2,212.0,2,2,1,6,9,0,0
42,4,2,52,761,1,712,1,1000,2,-239.0,2,2,1,6,4,0,0
42,4,2,53,1164,1,1006,1,450,3,714.0,1,1,1,G,R,0,0
42,4,2,54,488,1,423,1,1000,3,-512.0,1,1,1,A,M,0,0
42,4,2,55,686,1,1221,1,2000,3,-1314.0,1,1,1,A,E,0,0
42,4,2,56,525,1,676,1,1000,1,-475.0,1,2,2,A,7,0,0
42,4,2,57,800,1,1009,1,50,2,650.0,2,2,1,9,4,0,0
42,4,2,58,664,0,927,1,2000,1,-1336.0,1,2,2,R,7,0,0
42,4,2,59,569,1,505,1,2000,4,-1431.0,2,1,2,3,M,0,0
42,4,2,60,676,1,700,1,2000,2,-1324.0,2,2,1,7,4,0,0
42,4,2,61,822,1,876,1,50,4,672.0,2,1,2,6,A,0,0
42,4,2,62,540,1,1107,1,2000,4,-1460.0,2,1,2,9,M,0,0
42,4,2,63,591,1,614,1,1000,3,-409.0,1,1,1,I,E,0,0
42,4,2,64,1005,1,1091,1,50,4,855.0,2,1,2,1,G,0,0
42,4,2,65,674,1,658,1,50,1,524.0,1,2,2,R,9,0,0
42,5,2,1,673,1,560,1,1000,4,-327.0,2,1,2,9,U,0,0
42,5,2,2,609,1,503,1,450,1,159.0,1,2,2,E,9,0,0
42,5,2,3,642,1,707,1,50,1,492.0,1,2,2,A,4,0,0
42,5,2,4,566,1,430,1,2000,1,-1434.0,1,2,2,I,9,0,0
42,5,2,5,755,1,833,1,50,3,605.0,1,1,1,R,U,0,0
42,5,2,6,537,1,488,1,450,1,87.0,1,2,2,K,3,0,0
42,5,2,7,576,1,439,1,450,3,126.0,1,1,1,G,A,0,0
42,5,2,8,596,1,508,1,1000,2,-404.0,2,2,1,6,7,0,0
42,5,2,9,550,1,467,1,450,4,100.0,2,1,2,3,E,0,0
42,5,2,10,694,1,762,1,50,3,544.0,1,1,1,I,A,0,0
42,5,2,11,512,1,479,1,1000,4,-488.0,2,1,2,9,A,0,0
42,5,2,12,564,1,571,1,2000,2,-1436.0,2,2,1,2,1,0,0
42,5,2,13,500,1,460,1,2000,3,-1500.0,1,1,1,K,U,0,0
42,5,2,14,441,1,505,1,1000,1,-559.0,1,2,2,A,1,0,0
42,5,2,15,714,1,881,1,50,4,564.0,2,1,2,1,M,0,0
42,5,2,16,632,1,455,1,2000,1,-1368.0,1,2,2,U,9,0,0
42,5,2,17,875,1,908,1,50,2,725.0,2,2,1,7,6,0,0
42,5,2,18,1238,1,1380,1,50,1,1088.0,1,2,2,E,1,0,0
42,5,2,19,535,1,549,1,450,4,85.0,2,1,2,7,R,0,0
42,5,2,20,453,1,533,1,450,2,3.0,2,2,1,4,3,0,0
42,5,2,21,501,1,852,1,1000,1,-499.0,1,2,2,M,7,0,0
42,5,2,22,985,0,1956,0,50,2,835.0,2,2,1,1,8,0,0
42,5,2,23,554,1,698,1,450,2,104.0,2,2,1,7,2,0,0
42,5,2,24,506,1,445,1,450,3,56.0,1,1,1,I,K,0,0
42,5,2,25,917,1,476,1,2000,2,-1083.0,2,2,1,6,4,0,0
42,5,2,26,489,1,400,1,2000,4,-1511.0,2,1,2,8,R,0,0
42,5,2,27,663,0,825,1,450,4,213.0,2,1,2,1,E,0,0
42,5,2,28,540,1,547,1,1000,3,-460.0,1,1,1,R,K,0,0
42,5,2,29,814,1,725,0,2000,4,-1186.0,2,1,2,8,U,0,0
42,5,2,30,792,1,647,1,1000,4,-208.0,2,1,2,3,I,0,0
42,5,2,31,1117,1,547,1,1000,2,117.0,2,2,1,8,9,0,0
42,5,2,32,573,1,1356,1,2000,2,-1427.0,2,2,1,3,6,0,0
42,5,2,33,558,1,542,1,2000,3,-1442.0,1,1,1,A,I,0,0
42,5,2,34,407,1,597,1,450,1,-43.0,1,2,2,U,4,0,0
42,5,2,35,860,0,871,1,50,4,710.0,2,1,2,6,U,0,0
42,5,2,36,1129,1,1250,1,450,4,679.0,2,1,2,6,K,0,0
42,5,2,37,843,1,830,1,50,3,693.0,1,1,1,I,R,0,0
42,5,2,38,505,1,698,1,450,2,55.0,2,2,1,2,7,0,0
42,5,2,39,961,1,1280,1,1000,2,-39.0,2,2,1,6,9,0,0
42,5,2,40,843,1,822,1,50,4,693.0,2,1,2,8,A,0,0
42,5,2,41,996,0,771,1,2000,1,-1004.0,1,2,2,U,2,0,0
42,5,2,42,748,1,619,1,1000,1,-252.0,1,2,2,R,6,0,0
42,5,2,43,1097,1,875,1,450,1,647.0,1,2,2,G,2,0,0
42,5,2,44,898,1,777,1,50,2,748.0,2,2,1,8,2,0,0
42,5,2,45,1011,1,935,1,50,1,861.0,1,2,2,U,4,0,0
42,5,2,46,615,1,502,1,1000,3,-385.0,1,1,1,K,A,0,0
42,5,2,47,472,1,795,1,450,3,22.0,1,1,1,U,R,0,0
42,5,2,48,661,0,669,1,1000,3,-339.0,1,1,1,E,K,0,0
42,5,2,49,680,1,1086,1,50,3,530.0,1,1,1,G,E,0,0
42,5,2,50,518,1,557,1,2000,4,-1482.0,2,1,2,6,R,0,0
42,5,2,51,470,1,686,1,450,1,20.0,1,2,2,R,1,0,0
42,5,2,52,742,0,1300,1,450,2,292.0,2,2,1,7,3,0,0
42,5,2,53,592,1,544,1,2000,3,-1408.0,1,1,1,U,I,0,0
42,5,2,54,977,0,2575,1,450,3,527.0,1,1,1,R,M,0,0
42,5,2,55,791,1,607,1,2000,1,-1209.0,1,2,2,M,3,0,0
42,5,2,56,613,1,564,1,1000,4,-387.0,2,1,2,9,R,0,0
42,5,2,57,574,1,637,1,2000,2,-1426.0,2,2,1,3,7,0,0
42,5,2,58,579,1,1130,1,1000,1,-421.0,1,2,2,U,9,0,0
42,5,2,59,1141,0,1845,1,2000,3,-859.0,1,1,1,M,U,0,0
42,5,2,60,1234,1,1300,1,50,2,1084.0,2,2,1,8,1,0,0
42,5,2,61,1261,1,590,1,1000,2,261.0,2,2,1,4,2,0,0
42,5,2,62,621,1,613,1,450,4,171.0,2,1,2,3,R,0,0
42,5,2,63,1111,1,1146,0,50,3,961.0,1,1,1,M,A,0,0
42,5,2,64,634,1,481,1,1000,4,-366.0,2,1,2,8,I,0,0
42,5,2,65,477,1,574,1,2000,4,-1523.0,2,1,2,8,G,0,0
43,1,1,1,1405,0,733,0,2000,3,-595.0,1,1,1,K,M,0,0
43,1,1,2,2158,1,1605,1,1000,2,1158.0,2,2,1,3,8,0,0
43,1,1,3,836,1,1168,1,50,4,686.0,2,1,2,1,R,0,0
43,1,1,4,1269,1,1816,1,50,1,1119.0,1,2,2,G,3,0,0
43,1,1,5,1276,1,1555,1,450,3,826.0,1,1,1,E,M,0,0
43,1,1,6,1163,1,811,1,2000,1,-837.0,1,2,2,U,7,0,0
43,1,1,7,633,1,822,1,450,2,183.0,2,2,1,1,9,0,0
43,1,1,8,844,1,1146,1,450,4,394.0,2,1,2,9,A,0,0
43,1,1,9,1257,1,1721,1,50,2,1107.0,2,2,1,9,4,0,0
43,1,1,10,750,1,677,1,1000,4,-250.0,2,1,2,1,M,0,0
43,1,1,11,610,1,465,1,1000,3,-390.0,1,1,1,A,M,0,0
43,1,1,12,861,1,933,1,450,1,411.0,1,2,2,U,1,0,0
43,1,1,14,1136,1,874,1,1000,1,136.0,1,2,2,K,7,0,0
43,1,1,15,683,1,884,1,50,3,533.0,1,1,1,G,E,0,0
43,1,1,16,600,1,567,1,2000,2,-1400.0,2,2,1,1,3,0,0
43,1,1,17,598,1,562,1,450,4,148.0,2,1,2,7,M,0,0
43,1,1,18,467,1,584,1,450,3,17.0,1,1,1,K,E,0,0
43,1,1,19,624,1,615,1,2000,1,-1376.0,1,2,2,A,1,0,0
43,1,1,20,557,1,569,1,450,2,107.0,2,2,1,2,9,0,0
43,1,1,21,587,1,578,1,1000,1,-413.0,1,2,2,G,8,0,0
43,1,1,22,619,1,490,1,2000,3,-1381.0,1,1,1,E,G,0,0
43,1,1,23,591,1,1102,1,2000,4,-1409.0,2,1,2,1,K,0,0
43,1,1,24,600,1,857,1,50,2,450.0,2,2,1,4,9,0,0
43,2,2,1,684,1,627,1,2000,2,-1316.0,2,2,1,3,6,0,0
43,2,2,2,985,1,951,1,450,1,535.0,1,2,2,M,2,0,0
43,2,2,3,679,1,478,1,1000,2,-321.0,2,2,1,6,8,0,0
43,2,2,4,531,1,498,1,1000,3,-469.0,1,1,1,M,A,0,0
43,2,2,5,813,1,923,1,50,1,663.0,1,2,2,K,1,0,0
43,2,2,6,839,1,610,1,450,1,389.0,1,2,2,R,8,0,0
43,2,2,7,610,1,733,1,50,4,460.0,2,1,2,3,U,0,0
43,2,2,8,684,1,934,1,50,2,534.0,2,2,1,3,9,0,0
43,2,2,9,543,1,526,1,2000,2,-1457.0,2,2,1,4,7,0,0
43,2,2,10,1032,1,598,1,1000,4,32.0,2,1,2,4,K,0,0
43,2,2,11,693,1,784,1,50,3,543.0,1,1,1,G,K,0,0
43,2,2,12,686,1,770,1,50,4,536.0,2,1,2,7,R,0,0
43,2,2,13,567,1,588,1,450,4,117.0,2,1,2,6,K,0,0
43,2,2,14,827,1,926,1,50,1,677.0,1,2,2,M,7,0,0
43,2,2,15,613,1,598,1,2000,3,-1387.0,1,1,1,I,E,0,0
43,2,2,16,540,0,951,1,450,2,90.0,2,2,1,2,4,0,0
43,2,2,17,539,1,563,1,2000,4,-1461.0,2,1,2,7,I,0,0
43,2,2,18,508,1,627,1,1000,1,-492.0,1,2,2,U,2,0,0
43,2,2,19,530,1,601,1,2000,1,-1470.0,1,2,2,K,3,0,0
43,2,2,20,785,0,712,1,1000,2,-215.0,2,2,1,2,7,0,0
43,2,2,21,1114,1,1161,1,50,1,964.0,1,2,2,G,1,0,0
43,2,2,22,580,1,509,1,450,1,130.0,1,2,2,E,4,0,0
43,2,2,23,700,1,756,1,50,3,550.0,1,1,1,G,I,0,0
43,2,2,24,661,1,532,1,1000,4,-339.0,2,1,2,4,U,0,0
43,2,2,25,613,1,511,1,450,3,163.0,1,1,1,R,E,0,0
43,2,2,26,654,1,533,1,1000,3,-346.0,1,1,1,R,G,0,0
43,2,2,27,488,1,447,1,2000,1,-1512.0,1,2,2,E,7,0,0
43,2,2,28,797,1,596,1,1000,1,-203.0,1,2,2,G,4,0,0
43,2,2,29,611,0,1099,1,450,4,161.0,2,1,2,9,U,0,0
43,2,2,30,627,1,506,1,450,2,177.0,2,2,1,4,8,0,0
43,2,2,31,572,1,442,1,2000,2,-1428.0,2,2,1,8,7,0,0
43,2,2,32,576,1,599,1,1000,2,-424.0,2,2,1,1,4,0,0
43,2,2,33,862,1,835,0,50,3,712.0,1,1,1,K,I,0,0
43,2,2,34,614,1,605,1,2000,3,-1386.0,1,1,1,R,K,0,0
43,2,2,35,763,1,1001,1,50,2,613.0,2,2,1,1,6,0,0
43,2,2,36,531,1,510,1,450,2,81.0,2,2,1,6,7,0,0
43,2,2,37,564,1,468,1,1000,3,-436.0,1,1,1,K,A,0,0
43,2,2,38,1119,1,726,1,450,3,669.0,1,1,1,M,E,0,0
43,2,2,39,607,1,533,1,1000,2,-393.0,2,2,1,8,9,0,0
43,2,2,40,999,1,907,1,450,1,549.0,1,2,2,I,6,0,0
43,2,2,41,758,1,903,1,50,2,608.0,2,2,1,9,2,0,0
43,2,2,42,1018,1,586,1,1000,1,18.0,1,2,2,K,8,0,0
43,2,2,43,1200,1,1169,1,50,3,1050.0,1,1,1,G,R,0,0
43,2,2,44,697,1,505,1,2000,1,-1303.0,1,2,2,R,4,0,0
43,2,2,45,676,1,835,1,1000,4,-324.0,2,1,2,7,A,0,0
43,2,2,46,1674,0,938,1,2000,4,-326.0,2,1,2,2,I,0,0
43,2,2,47,1091,1,634,1,2000,2,-909.0,2,2,1,9,1,0,0
43,2,2,48,560,1,543,1,1000,3,-440.0,1,1,1,I,G,0,0
43,2,2,49,977,1,932,1,50,1,827.0,1,2,2,R,1,0,0
43,2,2,50,1428,1,1076,1,450,2,978.0,2,2,1,7,4,0,0
43,2,2,51,845,1,802,1,50,4,695.0,2,1,2,6,R,0,0
43,2,2,52,582,1,553,0,450,3,132.0,1,1,1,I,A,0,0
43,2,2,53,644,1,619,1,2000,4,-1356.0,2,1,2,7,K,0,0
43,2,2,54,626,1,720,1,2000,1,-1374.0,1,2,2,I,3,0,0
43,2,2,55,883,1,555,1,2000,3,-1117.0,1,1,1,A,K,0,0
43,2,2,56,755,1,1117,1,450,4,305.0,2,1,2,3,G,0,0
43,2,2,57,699,1,602,1,1000,1,-301.0,1,2,2,A,9,0,0
43,2,2,58,1209,1,1353,0,1000,4,209.0,2,1,2,3,A,0,0
43,2,2,59,2361,1,1003,1,2000,2,361.0,2,2,1,4,2,0,0
43,2,2,60,1263,1,1189,1,50,4,1113.0,2,1,2,4,A,0,0
43,2,2,61,593,1,471,1,2000,4,-1407.0,2,1,2,4,R,0,0
43,2,2,62,587,1,616,1,50,4,437.0,2,1,2,2,A,0,0
43,2,2,63,483,1,535,1,450,3,33.0,1,1,1,U,R,0,0
43,2,2,64,648,1,735,0,50,3,498.0,1,1,1,A,U,0,0
43,2,2,65,729,1,839,1,50,2,579.0,2,2,1,9,6,0,0
43,3,2,1,549,1,436,1,1000,2,-451.0,2,2,1,8,6,0,0
43,3,2,2,618,1,836,1,50,2,468.0,2,2,1,9,3,0,0
43,3,2,3,561,1,536,1,1000,4,-439.0,2,1,2,1,I,0,0
43,3,2,4,1154,1,464,1,2000,3,-846.0,1,1,1,M,U,0,0
43,3,2,5,492,1,657,1,450,2,42.0,2,2,1,6,4,0,0
43,3,2,6,1269,1,1328,1,50,1,1119.0,1,2,2,M,4,0,0
43,3,2,7,576,1,718,1,450,4,126.0,2,1,2,4,M,0,0
43,3,2,8,599,1,671,1,50,4,449.0,2,1,2,6,I,0,0
43,3,2,9,540,1,448,0,450,1,90.0,1,2,2,G,9,0,0
43,3,2,10,799,1,670,1,2000,2,-1201.0,2,2,1,7,2,0,0
43,3,2,11,667,1,690,1,1000,3,-333.0,1,1,1,G,A,0,0
43,3,2,12,686,1,701,1,1000,1,-314.0,1,2,2,R,3,0,0
43,3,2,13,617,1,624,1,2000,3,-1383.0,1,1,1,M,K,0,0
43,3,2,14,517,1,562,1,450,4,67.0,2,1,2,4,E,0,0
43,3,2,15,667,1,554,1,1000,4,-333.0,2,1,2,6,M,0,0
43,3,2,16,2539,1,1640,0,1000,2,1539.0,2,2,1,6,9,0,0
43,3,2,17,688,1,658,1,450,3,238.0,1,1,1,U,G,0,0
43,3,2,18,1049,1,953,1,50,1,899.0,1,2,2,E,8,0,0
43,3,2,19,475,1,587,1,2000,4,-1525.0,2,1,2,2,U,0,0
43,3,2,20,379,1,480,1,450,4,-71.0,2,1,2,2,R,0,0
43,3,2,21,603,1,467,1,2000,2,-1397.0,2,2,1,7,6,0,0
43,3,2,22,598,1,577,1,450,2,148.0,2,2,1,4,3,0,0
43,3,2,23,668,1,531,1,2000,1,-1332.0,1,2,2,I,9,0,0
43,3,2,24,541,1,713,1,450,1,91.0,1,2,2,R,7,0,0
43,3,2,25,612,1,721,1,50,1,462.0,1,2,2,G,2,0,0
43,3,2,26,760,1,567,1,1000,2,-240.0,2,2,1,8,3,0,0
43,3,2,27,928,1,536,1,1000,3,-72.0,1,1,1,R,U,0,0
43,3,2,28,793,1,756,1,50,2,643.0,2,2,1,2,1,0,0
43,3,2,29,654,1,706,1,1000,4,-346.0,2,1,2,8,R,0,0
43,3,2,30,638,1,511,0,2000,4,-1362.0,2,1,2,1,A,0,0
43,3,2,31,1008,1,929,1,50,3,858.0,1,1,1,M,I,0,0
43,3,2,32,907,1,1003,1,50,4,757.0,2,1,2,3,K,0,0
43,3,2,33,500,1,755,1,2000,1,-1500.0,1,2,2,U,9,0,0
43,3,2,34,1148,1,751,1,450,3,698.0,1,1,1,G,M,0,0
43,3,2,35,530,1,465,1,1000,3,-470.0,1,1,1,I,K,0,0
43,3,2,36,1141,1,1046,1,50,3,991.0,1,1,1,E,U,0,0
43,3,2,37,636,1,403,1,2000,3,-1364.0,1,1,1,U,A,0,0
43,3,2,38,665,1,397,1,450,2,215.0,2,2,1,8,2,0,0
43,3,2,39,862,1,797,1,2000,2,-1138.0,2,2,1,1,7,0,0
43,3,2,40,517,1,532,1,1000,1,-483.0,1,2,2,I,2,0,0
43,3,2,41,438,1,429,1,1000,4,-562.0,2,1,2,8,A,0,0
43,3,2,42,675,1,644,1,50,3,525.0,1,1,1,M,R,0,0
43,3,2,43,457,1,485,1,450,1,7.0,1,2,2,G,6,0,0
43,3,2,44,547,1,610,1,2000,3,-1453.0,1,1,1,U,K,0,0
43,3,2,45,874,1,712,1,2000,4,-1126.0,2,1,2,1,E,0,0
43,3,2,46,795,1,651,1,1000,2,-205.0,2,2,1,9,7,0,0
43,3,2,47,567,1,500,1,450,4,117.0,2,1,2,6,U,0,0
43,3,2,48,678,1,674,1,50,1,528.0,1,2,2,M,1,0,0
43,3,2,49,1180,1,632,1,1000,1,180.0,1,2,2,R,6,0,0
43,3,2,50,753,1,772,1,50,2,603.0,2,2,1,1,8,0,0
43,3,2,51,586,1,433,1,1000,3,-414.0,1,1,1,U,E,0,0
43,3,2,52,766,1,702,1,50,4,616.0,2,1,2,4,I,0,0
43,3,2,53,442,1,424,1,450,1,-8.0,1,2,2,I,4,0,0
43,3,2,54,901,0,2314,1,450,3,451.0,1,1,1,E,A,0,0
43,3,2,55,1028,1,780,1,450,2,578.0,2,2,1,6,2,0,0
43,3,2,56,617,1,529,1,2000,1,-1383.0,1,2,2,A,6,0,0
43,3,2,57,652,1,547,1,2000,2,-1348.0,2,2,1,3,4,0,0
43,3,2,58,493,1,773,1,2000,4,-1507.0,2,1,2,3,R,0,0
43,3,2,59,700,1,685,1,50,3,550.0,1,1,1,U,I,0,0
43,3,2,60,633,1,568,1,2000,3,-1367.0,1,1,1,E,K,0,0
43,3,2,61,768,1,826,1,50,1,618.0,1,2,2,A,4,0,0
43,3,2,62,559,1,479,1,2000,1,-1441.0,1,2,2,U,4,0,0
43,3,2,63,458,1,523,1,50,4,308.0,2,1,2,4,G,0,0
43,3,2,64,589,1,588,1,50,2,439.0,2,2,1,6,1,0,0
43,3,2,65,566,1,493,1,1000,2,-434.0,2,2,1,3,7,0,0
43,4,2,1,594,1,634,1,450,1,144.0,1,2,2,M,3,0,0
43,4,2,2,398,1,493,0,1000,3,-602.0,1,1,1,M,G,0,0
43,4,2,3,473,0,792,1,2000,2,-1527.0,2,2,1,3,2,0,0
43,4,2,4,751,1,597,1,450,4,301.0,2,1,2,6,E,0,0
43,4,2,5,1147,1,957,1,450,2,697.0,2,2,1,9,8,0,0
43,4,2,6,1129,1,938,1,450,3,679.0,1,1,1,I,U,0,0
43,4,2,7,897,1,1000,1,1000,1,-103.0,1,2,2,G,7,0,0
43,4,2,8,808,1,744,1,1000,4,-192.0,2,1,2,9,I,0,0
43,4,2,9,618,1,689,1,2000,4,-1382.0,2,1,2,9,R,0,0
43,4,2,10,542,1,693,1,1000,3,-458.0,1,1,1,I,R,0,0
43,4,2,11,536,1,512,1,450,4,86.0,2,1,2,9,M,0,0
43,4,2,12,960,1,575,1,2000,1,-1040.0,1,2,2,E,1,0,0
43,4,2,13,695,1,636,1,50,2,545.0,2,2,1,3,1,0,0
43,4,2,14,790,1,822,1,1000,1,-210.0,1,2,2,E,3,0,0
43,4,2,15,1035,1,668,1,1000,2,35.0,2,2,1,2,6,0,0
43,4,2,16,1055,1,753,1,450,2,605.0,2,2,1,7,9,0,0
43,4,2,17,740,1,640,1,450,1,290.0,1,2,2,K,2,0,0
43,4,2,18,1231,1,898,1,450,3,781.0,1,1,1,A,I,0,0
43,4,2,19,543,1,511,1,1000,4,-457.0,2,1,2,2,K,0,0
43,4,2,20,0,0,186,1,50,1,,1,2,2,A,8,1,0
43,4,2,21,626,1,665,1,2000,1,-1374.0,1,2,2,I,7,0,0
43,4,2,22,1333,1,1534,1,50,4,1183.0,2,1,2,7,G,0,0
43,4,2,23,1880,1,1751,1,50,2,1730.0,2,2,1,8,4,0,0
43,4,2,24,851,1,698,1,1000,2,-149.0,2,2,1,1,2,0,0
43,4,2,25,504,1,445,1,2000,3,-1496.0,1,1,1,A,E,0,0
43,4,2,26,715,1,675,1,2000,2,-1285.0,2,2,1,4,1,0,0
43,4,2,27,512,1,655,1,2000,4,-1488.0,2,1,2,8,G,0,0
43,4,2,28,443,1,656,1,450,4,-7.0,2,1,2,8,E,0,0
43,4,2,29,1277,1,1193,1,50,3,1127.0,1,1,1,R,I,0,0
43,4,2,30,557,1,641,1,450,1,107.0,1,2,2,E,9,0,0
43,4,2,31,543,1,617,1,50,1,393.0,1,2,2,E,6,0,0
43,4,2,32,566,0,518,0,50,4,416.0,2,1,2,3,I,0,0
43,4,2,33,586,1,689,1,1000,2,-414.0,2,2,1,2,3,0,0
43,4,2,34,630,1,461,1,1000,1,-370.0,1,2,2,M,8,0,0
43,4,2,35,490,1,558,1,450,1,40.0,1,2,2,I,1,0,0
43,4,2,36,552,1,599,1,2000,3,-1448.0,1,1,1,A,R,0,0
43,4,2,37,526,1,486,1,2000,1,-1474.0,1,2,2,I,8,0,0
43,4,2,38,1017,1,946,1,50,2,867.0,2,2,1,4,6,0,0
43,4,2,39,739,1,729,1,50,3,589.0,1,1,1,K,U,0,0
43,4,2,40,830,1,646,1,2000,2,-1170.0,2,2,1,7,1,0,0
43,4,2,41,619,1,594,1,450,2,169.0,2,2,1,8,1,0,0
43,4,2,42,624,1,591,1,1000,4,-376.0,2,1,2,1,G,0,0
43,4,2,43,1134,1,1208,1,50,4,984.0,2,1,2,9,G,0,0
43,4,2,44,718,1,517,1,1000,3,-282.0,1,1,1,R,A,0,0
43,4,2,45,608,1,487,1,2000,4,-1392.0,2,1,2,6,A,0,0
43,4,2,46,555,1,585,1,50,1,405.0,1,2,2,A,7,0,0
43,4,2,47,444,1,580,1,1000,1,-556.0,1,2,2,M,9,0,0
43,4,2,48,491,1,615,1,450,3,41.0,1,1,1,G,U,0,0
43,4,2,49,519,1,439,1,2000,3,-1481.0,1,1,1,K,R,0,0
43,4,2,50,589,1,525,1,1000,3,-411.0,1,1,1,I,M,0,0
43,4,2,51,879,1,487,1,2000,2,-1121.0,2,2,1,6,3,0,0
43,4,2,52,707,1,545,1,1000,2,-293.0,2,2,1,2,8,0,0
43,4,2,53,642,1,635,1,50,3,492.0,1,1,1,K,G,0,0
43,4,2,54,632,1,619,1,450,3,182.0,1,1,1,E,I,0,0
43,4,2,55,715,1,834,1,50,3,565.0,1,1,1,A,G,0,0
43,4,2,56,633,1,649,1,50,1,483.0,1,2,2,M,6,0,0
43,4,2,57,1182,1,801,1,450,2,732.0,2,2,1,7,8,0,0
43,4,2,58,698,1,401,0,2000,1,-1302.0,1,2,2,U,6,0,0
43,4,2,59,544,1,695,1,450,4,94.0,2,1,2,6,G,0,0
43,4,2,60,0,0,594,0,50,2,,2,2,1,7,3,1,0
43,4,2,61,1672,0,2796,0,1000,4,672.0,2,1,2,2,G,0,0
43,4,2,62,1095,1,952,1,450,4,645.0,2,1,2,3,E,0,0
43,4,2,63,926,1,629,1,1000,3,-74.0,1,1,1,U,M,0,0
43,4,2,64,787,1,864,1,50,4,637.0,2,1,2,7,U,0,0
43,4,2,65,520,1,776,1,450,1,70.0,1,2,2,A,2,0,0
43,5,2,1,499,1,482,1,1000,4,-501.0,2,1,2,8,K,0,0
43,5,2,2,494,1,365,1,1000,1,-506.0,1,2,2,U,8,0,0
43,5,2,3,541,1,553,1,450,1,91.0,1,2,2,K,9,0,0
43,5,2,4,531,1,515,1,2000,1,-1469.0,1,2,2,R,2,0,0
43,5,2,5,509,1,611,1,450,3,59.0,1,1,1,E,R,0,0
43,5,2,6,705,1,742,1,50,1,555.0,1,2,2,U,3,0,0
43,5,2,7,659,1,562,1,2000,3,-1341.0,1,1,1,R,M,0,0
43,5,2,8,1019,1,524,1,1000,2,19.0,2,2,1,9,7,0,0
43,5,2,9,644,1,692,1,2000,4,-1356.0,2,1,2,8,U,0,0
43,5,2,10,535,1,533,1,450,3,85.0,1,1,1,K,E,0,0
43,5,2,11,550,1,717,1,1000,4,-450.0,2,1,2,8,I,0,0
43,5,2,12,568,1,471,1,2000,2,-1432.0,2,2,1,8,2,0,0
43,5,2,13,428,1,379,0,2000,3,-1572.0,1,1,1,U,M,0,0
43,5,2,14,452,1,499,1,1000,1,-548.0,1,2,2,E,2,0,0
43,5,2,15,541,1,570,1,450,4,91.0,2,1,2,2,E,0,0
43,5,2,16,515,1,531,1,2000,1,-1485.0,1,2,2,A,3,0,0
43,5,2,17,1117,1,1030,1,50,2,967.0,2,2,1,9,4,0,0
43,5,2,18,596,1,662,1,450,1,146.0,1,2,2,K,6,0,0
43,5,2,19,741,1,789,1,2000,4,-1259.0,2,1,2,2,M,0,0
43,5,2,20,700,1,649,1,450,2,250.0,2,2,1,4,2,0,0
43,5,2,21,877,1,904,1,50,1,727.0,1,2,2,R,9,0,0
43,5,2,23,427,1,491,1,2000,2,-1573.0,2,2,1,8,9,0,0
43,5,2,24,727,1,527,1,1000,3,-273.0,1,1,1,G,K,0,0
43,5,2,25,536,1,503,1,450,2,86.0,2,2,1,8,3,0,0
43,5,2,26,791,1,696,1,50,4,641.0,2,1,2,9,K,0,0
43,5,2,27,1003,1,675,1,450,4,553.0,2,1,2,7,E,0,0
43,5,2,28,634,1,604,1,50,3,484.0,1,1,1,A,K,0,0
43,5,2,29,602,1,705,1,1000,4,-398.0,2,1,2,3,M,0,0
43,5,2,30,820,1,736,1,50,4,670.0,2,1,2,8,M,0,0
43,5,2,31,1166,1,1030,1,50,2,1016.0,2,2,1,4,1,0,0
43,5,2,32,493,1,677,1,2000,2,-1507.0,2,2,1,3,7,0,0
43,5,2,33,585,1,600,1,450,3,135.0,1,1,1,I,U,0,0
43,5,2,34,654,1,517,1,1000,1,-346.0,1,2,2,K,4,0,0
43,5,2,35,648,1,463,1,2000,4,-1352.0,2,1,2,9,E,0,0
43,5,2,36,779,1,801,1,50,4,629.0,2,1,2,1,G,0,0
43,5,2,37,570,1,598,1,50,3,420.0,1,1,1,U,G,0,0
43,5,2,38,626,1,636,1,50,2,476.0,2,2,1,7,1,0,0
43,5,2,39,841,1,549,1,450,2,391.0,2,2,1,9,6,0,0
43,5,2,40,662,1,447,1,450,4,212.0,2,1,2,2,R,0,0
43,5,2,41,568,1,570,1,50,1,418.0,1,2,2,E,7,0,0
43,5,2,42,496,1,538,1,450,1,46.0,1,2,2,U,8,0,0
43,5,2,43,1183,1,773,1,1000,1,183.0,1,2,2,M,3,0,0
43,5,2,44,542,1,597,1,1000,2,-458.0,2,2,1,7,8,0,0
43,5,2,45,629,1,669,1,2000,1,-1371.0,1,2,2,M,9,0,0
43,5,2,46,697,1,424,1,2000,3,-1303.0,1,1,1,E,K,0,0
43,5,2,47,719,1,927,1,1000,3,-281.0,1,1,1,G,M,0,0
43,5,2,48,624,1,640,1,50,3,474.0,1,1,1,R,E,0,0
43,5,2,49,559,1,620,1,450,3,109.0,1,1,1,E,I,0,0
43,5,2,50,731,1,562,1,1000,4,-269.0,2,1,2,1,K,0,0
43,5,2,51,572,1,444,1,1000,1,-428.0,1,2,2,G,9,0,0
43,5,2,52,697,1,680,0,50,2,547.0,2,2,1,3,6,0,0
